"Storage 213854 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_213854.spc"
"Wavelength nm.","Abs."
446.00,0.300
446.50,0.294
447.00,0.290
447.50,0.288
448.00,0.280
448.50,0.281
449.00,0.278
449.50,0.273
450.00,0.268
450.50,0.261
451.00,0.263
451.50,0.262
452.00,0.257
452.50,0.255
453.00,0.244
453.50,0.242
454.00,0.236
454.50,0.230
455.00,0.229
455.50,0.226
456.00,0.218
456.50,0.217
457.00,0.209
457.50,0.207
458.00,0.202
458.50,0.197
459.00,0.193
459.50,0.192
460.00,0.181
460.50,0.177
461.00,0.173
461.50,0.171
462.00,0.165
462.50,0.165
463.00,0.154
463.50,0.153
464.00,0.150
464.50,0.148
465.00,0.141
465.50,0.137
466.00,0.134
466.50,0.127
467.00,0.119
467.50,0.115
468.00,0.113
468.50,0.115
469.00,0.113
469.50,0.107
470.00,0.108
470.50,0.102
471.00,0.095
471.50,0.093
472.00,0.092
472.50,0.091
473.00,0.085
473.50,0.081
474.00,0.077
474.50,0.075
475.00,0.076
475.50,0.070
476.00,0.070
476.50,0.066
477.00,0.060
477.50,0.058
478.00,0.058
478.50,0.054
479.00,0.054
479.50,0.049
480.00,0.045
480.50,0.047
481.00,0.042
481.50,0.043
482.00,0.041
482.50,0.039
483.00,0.037
483.50,0.031
484.00,0.028
484.50,0.033
485.00,0.036
485.50,0.029
486.00,0.030
486.50,0.026
487.00,0.026
487.50,0.024
488.00,0.029
488.50,0.019
489.00,0.023
489.50,0.026
490.00,0.021
490.50,0.019
491.00,0.014
491.50,0.015
492.00,0.019
492.50,0.018
493.00,0.017
493.50,0.015
494.00,0.014
494.50,0.010
495.00,0.014
495.50,0.015
496.00,0.016
496.50,0.015
497.00,0.011
497.50,0.013
498.00,0.011
498.50,0.013
499.00,0.011
499.50,0.010
500.00,0.008
500.50,0.008
501.00,0.008
501.50,0.007
502.00,0.010
502.50,0.009
503.00,0.011
503.50,0.008
504.00,0.006
504.50,0.005
505.00,0.005
505.50,0.003
506.00,0.004
506.50,0.004
507.00,0.003
507.50,0.007
508.00,0.006
508.50,0.002
509.00,0.005
509.50,0.005
510.00,0.008
510.50,0.008
511.00,0.004
511.50,0.004
512.00,0.003
512.50,0.005
513.00,0.006
513.50,0.008
514.00,0.009
514.50,0.004
515.00,0.002
515.50,0.007
516.00,0.003
516.50,0.007
517.00,0.005
517.50,0.001
518.00,0.004
518.50,0.001
519.00,0.003
519.50,0.000
520.00,0.002
520.50,-0.002
521.00,-0.001
521.50,0.002
522.00,-0.001
522.50,0.001
523.00,0.002
523.50,-0.001
524.00,0.003
524.50,0.003
525.00,0.000
525.50,-0.000
526.00,0.001
526.50,0.001
527.00,0.005
527.50,0.002
528.00,0.000
528.50,0.000
529.00,-0.000
529.50,0.003
530.00,0.001
530.50,-0.001
531.00,0.001
531.50,0.003
532.00,0.002
532.50,0.006
533.00,0.001
533.50,0.002
534.00,-0.001
534.50,-0.002
535.00,0.004
535.50,0.005
536.00,0.004
536.50,0.002
537.00,0.002
537.50,0.002
538.00,0.002
538.50,0.001
539.00,0.002
539.50,0.005
540.00,0.001
540.50,0.001
541.00,-0.000
541.50,-0.001
542.00,-0.001
542.50,-0.000
543.00,-0.000
543.50,-0.002
544.00,0.002
544.50,0.002
545.00,-0.002
545.50,-0.003
546.00,-0.002
546.50,-0.002
547.00,0.003
547.50,0.003
548.00,0.000
548.50,-0.000
549.00,-0.001
549.50,0.000
550.00,0.004
550.50,-0.001
551.00,-0.002
551.50,0.003
552.00,0.001
552.50,0.001
553.00,0.001
553.50,-0.001
554.00,-0.001
554.50,0.002
555.00,-0.002
555.50,-0.002
556.00,-0.002
556.50,-0.002
557.00,-0.002
557.50,-0.002
558.00,0.001
558.50,-0.001
559.00,0.002
559.50,0.002
560.00,0.003
560.50,-0.000
561.00,0.004
561.50,0.002
562.00,0.001
562.50,0.002
563.00,0.001
563.50,-0.000
564.00,0.002
564.50,0.003
565.00,-0.001
565.50,0.001
566.00,-0.002
566.50,-0.003
567.00,-0.002
567.50,-0.000
568.00,0.001
568.50,-0.001
569.00,0.000
569.50,-0.001
570.00,0.001
570.50,-0.000
571.00,0.001
571.50,-0.001
572.00,-0.002
572.50,-0.001
573.00,-0.000
573.50,-0.002
574.00,0.003
574.50,0.002
575.00,-0.003
575.50,-0.000
576.00,-0.005
576.50,-0.004
577.00,-0.001
577.50,-0.007
578.00,-0.000
578.50,-0.002
579.00,-0.001
579.50,-0.001
580.00,-0.001
580.50,-0.000
581.00,-0.003
581.50,-0.003
582.00,-0.003
582.50,-0.005
583.00,-0.000
583.50,0.002
584.00,-0.000
584.50,0.000
585.00,-0.003
585.50,-0.002
586.00,-0.001
586.50,-0.002
587.00,0.001
587.50,-0.001
588.00,-0.000
588.50,-0.001
589.00,0.001
589.50,0.000
590.00,-0.003
590.50,0.002
591.00,-0.001
591.50,-0.003
592.00,0.000
592.50,-0.002
593.00,-0.010
593.50,-0.006
594.00,-0.000
594.50,0.001
595.00,0.000
595.50,0.000
596.00,0.003
596.50,0.003
597.00,0.002
597.50,-0.001
598.00,0.001
598.50,0.000
599.00,-0.000
599.50,-0.002
600.00,-0.006
600.50,-0.006
601.00,-0.001
601.50,-0.002
602.00,-0.005
602.50,-0.004
603.00,0.000
603.50,-0.003
604.00,-0.000
604.50,-0.003
605.00,-0.001
605.50,0.001
606.00,0.001
606.50,0.002
607.00,0.002
607.50,0.003
608.00,-0.001
608.50,0.001
609.00,0.000
609.50,0.000
610.00,-0.002
610.50,-0.005
611.00,-0.005
611.50,-0.005
612.00,-0.006
612.50,-0.002
613.00,-0.002
613.50,-0.000
614.00,-0.004
614.50,-0.002
615.00,0.001
615.50,-0.001
616.00,-0.003
