"Storage 211028 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_211028.spc"
"Wavelength nm.","Abs."
559.00,0.004
559.50,0.006
560.00,0.009
560.50,0.007
561.00,0.006
561.50,0.005
562.00,0.006
562.50,0.005
563.00,0.002
563.50,0.002
564.00,0.004
564.50,0.004
565.00,0.006
565.50,0.008
566.00,0.002
566.50,0.005
567.00,0.002
567.50,0.004
568.00,0.006
568.50,0.007
569.00,0.006
569.50,0.005
570.00,0.005
570.50,0.007
571.00,0.011
571.50,0.009
572.00,0.008
572.50,0.007
573.00,0.004
573.50,0.007
574.00,0.005
574.50,0.005
575.00,0.004
575.50,0.001
576.00,0.003
576.50,0.004
577.00,0.001
577.50,0.002
578.00,0.005
578.50,0.003
579.00,0.003
579.50,0.005
580.00,0.002
580.50,0.001
581.00,0.005
581.50,0.004
582.00,0.008
582.50,0.004
583.00,0.004
583.50,0.005
584.00,0.006
584.50,0.006
585.00,0.006
585.50,0.006
586.00,0.000
586.50,0.006
587.00,0.008
587.50,0.008
588.00,0.004
588.50,-0.001
589.00,0.001
589.50,0.005
590.00,0.005
590.50,0.006
591.00,0.008
591.50,0.004
592.00,0.004
592.50,0.004
593.00,0.003
593.50,0.001
594.00,0.002
594.50,0.005
595.00,0.007
595.50,0.006
596.00,0.004
596.50,0.004
597.00,0.004
597.50,0.004
598.00,0.005
598.50,0.005
599.00,0.003
599.50,0.004
600.00,0.007
600.50,0.005
601.00,0.005
601.50,0.002
602.00,0.002
602.50,0.006
603.00,0.006
603.50,0.003
604.00,0.004
604.50,0.005
605.00,0.007
605.50,0.004
606.00,0.002
606.50,0.005
607.00,0.006
607.50,0.003
608.00,0.003
608.50,0.005
609.00,0.006
609.50,0.004
610.00,0.002
610.50,0.002
611.00,0.004
611.50,0.006
612.00,0.007
612.50,0.011
613.00,0.007
613.50,0.005
614.00,0.007
614.50,0.002
615.00,0.004
615.50,0.005
616.00,0.003
616.50,0.004
617.00,0.001
617.50,-0.000
618.00,-0.003
618.50,0.001
619.00,0.007
619.50,0.005
620.00,0.010
620.50,0.009
621.00,0.006
621.50,0.004
622.00,0.005
622.50,0.002
623.00,0.003
623.50,0.003
624.00,0.002
624.50,-0.000
625.00,0.000
625.50,0.006
626.00,0.007
626.50,0.007
627.00,0.003
627.50,0.006
628.00,0.007
628.50,0.010
629.00,0.009
629.50,0.007
630.00,0.006
630.50,0.005
631.00,0.005
631.50,0.005
632.00,0.004
632.50,0.006
633.00,0.002
633.50,0.003
634.00,0.003
634.50,0.006
635.00,0.005
635.50,0.005
636.00,0.003
636.50,0.000
637.00,-0.003
637.50,0.001
638.00,0.000
638.50,0.000
639.00,-0.001
639.50,0.001
640.00,0.007
640.50,0.006
641.00,0.003
641.50,0.004
642.00,-0.001
642.50,0.006
643.00,-0.000
643.50,-0.000
644.00,0.004
644.50,0.007
645.00,0.008
645.50,0.003
646.00,0.007
646.50,0.003
647.00,0.007
647.50,0.005
648.00,0.004
648.50,0.000
649.00,0.004
649.50,0.002
650.00,0.000
650.50,0.001
651.00,0.010
651.50,-0.001
652.00,0.001
652.50,-0.000
653.00,-0.001
653.50,0.004
654.00,-0.001
654.50,0.004
655.00,0.005
655.50,0.007
656.00,0.005
656.50,0.004
657.00,0.005
657.50,0.003
658.00,0.005
658.50,0.009
659.00,0.010
659.50,0.009
660.00,0.011
660.50,0.009
661.00,0.007
661.50,-0.000
662.00,-0.000
662.50,-0.000
663.00,0.001
663.50,0.003
664.00,0.004
664.50,0.005
665.00,-0.002
665.50,0.003
666.00,0.004
666.50,0.004
667.00,0.013
667.50,0.004
668.00,0.009
668.50,0.004
669.00,0.004
669.50,0.003
670.00,0.001
670.50,0.002
671.00,0.008
671.50,0.008
672.00,0.005
672.50,0.006
673.00,0.004
673.50,0.006
674.00,0.009
674.50,0.008
675.00,0.008
675.50,0.009
676.00,0.004
676.50,-0.004
677.00,0.005
677.50,0.001
678.00,0.003
678.50,-0.000
679.00,0.007
679.50,0.003
680.00,0.004
680.50,0.004
681.00,0.005
681.50,0.002
682.00,-0.000
682.50,-0.002
683.00,0.002
683.50,0.001
684.00,0.001
684.50,0.004
685.00,0.003
685.50,0.003
686.00,0.001
686.50,0.000
687.00,0.003
687.50,-0.000
688.00,0.004
688.50,-0.003
689.00,0.006
689.50,0.001
690.00,-0.001
690.50,0.001
691.00,-0.000
691.50,0.008
692.00,0.005
692.50,0.012
693.00,0.009
693.50,0.004
694.00,0.002
694.50,0.002
695.00,0.001
695.50,-0.000
696.00,0.002
696.50,-0.002
697.00,-0.000
697.50,0.004
698.00,0.002
698.50,0.011
699.00,0.006
699.50,0.007
700.00,0.007
700.50,0.013
701.00,0.012
701.50,0.001
702.00,0.003
702.50,0.003
703.00,0.001
703.50,0.003
704.00,-0.006
704.50,-0.000
705.00,0.008
705.50,0.003
706.00,0.006
706.50,0.013
707.00,0.006
707.50,0.011
708.00,0.013
708.50,0.010
709.00,0.010
709.50,0.007
710.00,0.008
710.50,0.005
711.00,0.004
711.50,-0.002
712.00,0.001
712.50,0.001
713.00,0.006
713.50,0.008
714.00,0.005
714.50,0.006
715.00,0.004
715.50,0.002
716.00,0.009
716.50,0.005
717.00,0.006
717.50,0.008
718.00,0.013
718.50,0.012
719.00,0.010
719.50,0.008
720.00,0.004
720.50,0.006
721.00,0.006
721.50,0.007
722.00,-0.002
722.50,0.003
723.00,0.008
723.50,0.007
724.00,0.002
724.50,0.005
725.00,0.003
725.50,0.000
726.00,0.005
726.50,0.003
727.00,0.003
727.50,0.000
728.00,0.005
728.50,0.005
729.00,0.002
729.50,0.005
730.00,-0.001
730.50,0.002
731.00,-0.003
731.50,-0.001
732.00,-0.006
732.50,0.012
733.00,0.005
733.50,0.005
734.00,0.001
734.50,-0.002
735.00,0.002
735.50,0.005
736.00,-0.000
736.50,-0.002
737.00,0.001
737.50,0.005
738.00,-0.000
738.50,0.001
739.00,0.011
739.50,0.005
740.00,0.002
740.50,0.000
741.00,-0.001
741.50,0.003
742.00,0.004
742.50,0.014
743.00,0.009
743.50,0.005
744.00,-0.000
744.50,0.007
745.00,0.003
745.50,0.012
746.00,0.004
746.50,0.005
747.00,0.005
747.50,0.004
748.00,-0.004
748.50,0.004
749.00,0.005
749.50,0.003
750.00,-0.002
750.50,-0.004
751.00,-0.003
751.50,0.006
752.00,0.003
752.50,0.005
753.00,-0.004
753.50,0.003
754.00,0.002
754.50,0.003
755.00,0.005
755.50,0.001
756.00,0.004
756.50,-0.003
757.00,0.005
757.50,0.004
758.00,-0.001
758.50,0.000
759.00,0.003
759.50,0.005
760.00,-0.002
760.50,-0.011
761.00,0.003
761.50,-0.000
762.00,0.002
762.50,-0.001
763.00,-0.004
763.50,-0.002
764.00,-0.002
764.50,0.013
765.00,0.003
765.50,0.007
766.00,0.007
766.50,0.006
767.00,0.011
767.50,0.012
768.00,0.010
768.50,0.012
769.00,0.002
769.50,-0.003
770.00,0.004
770.50,0.006
771.00,0.010
771.50,0.012
772.00,0.008
772.50,0.011
773.00,0.003
773.50,-0.003
774.00,0.007
774.50,0.002
775.00,0.009
775.50,0.001
776.00,0.006
776.50,0.003
777.00,-0.001
777.50,0.005
778.00,0.013
778.50,0.004
779.00,0.011
779.50,0.014
780.00,0.004
780.50,0.004
781.00,0.013
781.50,0.010
782.00,0.011
782.50,-0.002
783.00,0.009
783.50,0.003
784.00,0.001
784.50,0.004
785.00,0.000
785.50,0.005
786.00,-0.001
786.50,0.013
787.00,0.000
787.50,-0.000
788.00,0.002
788.50,0.002
789.00,0.005
789.50,0.002
790.00,0.007
790.50,0.014
791.00,0.003
791.50,0.002
792.00,0.004
792.50,0.005
793.00,0.008
793.50,0.001
794.00,0.003
794.50,0.008
795.00,0.012
795.50,0.005
796.00,-0.000
796.50,-0.009
797.00,-0.006
797.50,-0.005
798.00,-0.000
798.50,-0.003
799.00,-0.007
799.50,0.002
800.00,-0.008
