"Storage 214439 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_214439.spc"
"Wavelength nm.","Abs."
783.50,0.015
784.00,0.000
784.50,0.002
785.00,0.015
785.50,0.006
786.00,0.008
786.50,0.006
787.00,-0.006
787.50,-0.000
788.00,0.004
788.50,0.002
789.00,-0.001
789.50,0.001
790.00,0.001
790.50,0.008
791.00,0.013
791.50,0.005
792.00,0.009
792.50,0.008
793.00,-0.009
793.50,-0.008
794.00,-0.008
794.50,0.001
795.00,0.011
795.50,0.009
796.00,0.013
796.50,0.003
797.00,0.014
797.50,0.002
798.00,0.004
798.50,0.014
799.00,0.005
799.50,0.000
800.00,0.003
