"Storage 213520 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_213520.spc"
"Wavelength nm.","Abs."
524.00,0.015
524.50,0.016
525.00,0.019
525.50,0.018
526.00,0.013
526.50,0.015
527.00,0.014
527.50,0.016
528.00,0.018
528.50,0.013
529.00,0.014
529.50,0.011
530.00,0.011
530.50,0.008
531.00,0.012
531.50,0.013
532.00,0.013
532.50,0.011
533.00,0.012
533.50,0.012
534.00,0.012
534.50,0.013
535.00,0.007
535.50,0.015
536.00,0.012
536.50,0.010
537.00,0.008
537.50,0.010
538.00,0.008
538.50,0.010
539.00,0.008
539.50,0.008
540.00,0.008
540.50,0.010
541.00,0.007
541.50,0.008
542.00,0.007
542.50,0.005
543.00,0.005
543.50,0.008
544.00,0.006
544.50,0.006
545.00,0.007
545.50,0.003
546.00,0.005
546.50,0.011
547.00,0.008
547.50,0.009
548.00,0.007
548.50,0.004
549.00,0.004
549.50,0.006
550.00,0.007
550.50,0.011
551.00,0.008
551.50,0.012
552.00,0.008
552.50,0.008
553.00,0.009
553.50,0.009
554.00,0.006
554.50,0.006
555.00,0.006
555.50,0.004
556.00,0.004
556.50,0.007
557.00,0.006
557.50,0.004
558.00,0.006
558.50,0.005
559.00,0.006
559.50,0.006
560.00,0.007
560.50,0.005
561.00,0.008
561.50,0.003
562.00,0.005
562.50,0.004
563.00,0.010
563.50,0.007
564.00,0.005
564.50,0.007
565.00,0.005
565.50,0.009
566.00,0.004
566.50,0.004
567.00,0.002
567.50,0.003
568.00,0.003
568.50,0.005
569.00,0.007
569.50,0.006
570.00,0.003
570.50,0.001
571.00,0.005
571.50,0.003
572.00,0.004
572.50,0.004
573.00,0.005
573.50,0.005
574.00,0.003
574.50,0.005
575.00,0.007
575.50,0.005
576.00,0.002
576.50,0.003
577.00,0.000
577.50,0.003
578.00,0.001
578.50,0.003
579.00,0.002
579.50,0.003
580.00,0.001
580.50,0.003
581.00,0.001
581.50,0.003
582.00,0.000
582.50,0.002
583.00,0.003
583.50,0.006
584.00,0.002
584.50,0.004
585.00,0.002
585.50,0.002
586.00,0.007
586.50,0.007
587.00,0.002
587.50,0.005
588.00,0.004
588.50,0.003
589.00,0.005
589.50,0.005
590.00,0.002
590.50,0.003
591.00,0.000
591.50,0.001
592.00,0.003
592.50,0.007
593.00,0.004
593.50,0.003
594.00,0.006
594.50,0.005
595.00,0.003
595.50,0.005
596.00,0.001
596.50,-0.000
597.00,0.007
597.50,0.007
598.00,0.005
598.50,0.005
599.00,-0.001
599.50,0.000
600.00,0.001
600.50,0.003
601.00,0.005
601.50,0.006
602.00,0.007
602.50,0.005
603.00,0.005
603.50,0.006
604.00,0.004
604.50,0.006
605.00,0.005
605.50,0.004
606.00,0.002
606.50,0.001
607.00,0.005
607.50,0.006
608.00,0.002
608.50,0.003
609.00,0.007
609.50,0.005
610.00,0.002
610.50,0.006
611.00,-0.001
611.50,0.005
612.00,0.001
612.50,-0.003
613.00,-0.000
613.50,0.002
614.00,0.005
614.50,0.006
615.00,0.004
615.50,0.005
616.00,0.008
616.50,0.006
617.00,0.007
617.50,0.005
618.00,0.001
618.50,0.001
619.00,0.007
619.50,0.005
620.00,0.005
620.50,0.006
621.00,0.001
621.50,0.003
622.00,0.002
622.50,0.004
623.00,0.001
623.50,0.003
624.00,0.007
624.50,0.001
625.00,0.002
625.50,0.005
626.00,0.003
626.50,0.009
627.00,0.006
627.50,0.006
628.00,0.004
628.50,0.002
629.00,0.001
629.50,0.004
630.00,0.006
630.50,0.004
631.00,0.008
631.50,0.006
632.00,0.004
632.50,0.002
633.00,-0.001
633.50,0.000
634.00,-0.002
634.50,0.001
635.00,-0.001
635.50,0.002
636.00,0.001
636.50,0.003
637.00,0.001
637.50,0.001
638.00,0.002
638.50,0.002
639.00,0.002
639.50,0.003
640.00,0.005
640.50,0.008
641.00,-0.000
641.50,0.002
642.00,0.001
642.50,0.004
643.00,0.007
643.50,0.004
644.00,0.002
644.50,0.008
645.00,0.003
645.50,0.001
646.00,-0.002
646.50,0.002
647.00,0.003
647.50,0.004
648.00,0.003
648.50,0.006
649.00,0.005
649.50,-0.001
650.00,0.001
650.50,0.003
651.00,0.006
651.50,0.008
652.00,0.004
652.50,0.000
653.00,-0.002
653.50,0.002
654.00,0.001
654.50,0.000
655.00,0.003
655.50,0.005
656.00,0.003
656.50,0.001
657.00,0.004
657.50,0.008
658.00,0.007
658.50,0.008
659.00,0.007
659.50,0.004
660.00,0.008
660.50,0.003
661.00,0.005
661.50,0.006
662.00,0.005
662.50,0.003
663.00,0.005
663.50,0.007
664.00,0.000
664.50,0.003
665.00,0.001
665.50,0.002
666.00,0.005
666.50,0.000
667.00,0.002
667.50,0.003
668.00,0.006
668.50,0.007
669.00,0.008
669.50,0.003
670.00,0.003
670.50,0.001
671.00,0.004
671.50,0.005
672.00,0.012
672.50,0.006
673.00,0.004
673.50,0.002
674.00,0.001
674.50,-0.004
675.00,-0.001
675.50,0.002
676.00,0.001
676.50,0.002
677.00,0.002
677.50,0.007
678.00,0.001
678.50,-0.001
679.00,0.000
679.50,-0.006
680.00,-0.002
680.50,0.003
681.00,-0.001
681.50,0.005
682.00,0.004
682.50,0.001
683.00,0.003
683.50,0.005
684.00,-0.004
684.50,0.003
685.00,0.005
685.50,-0.002
686.00,-0.004
686.50,0.001
687.00,-0.003
687.50,0.001
688.00,0.006
688.50,0.003
689.00,-0.004
689.50,-0.001
690.00,-0.001
690.50,-0.002
691.00,-0.000
691.50,-0.002
692.00,0.002
