"Storage 211743 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_211743.spc"
"Wavelength nm.","Abs."
441.50,0.041
442.00,0.039
442.50,0.038
443.00,0.039
443.50,0.041
444.00,0.039
444.50,0.039
445.00,0.046
445.50,0.040
446.00,0.038
446.50,0.041
447.00,0.037
447.50,0.041
448.00,0.037
448.50,0.039
449.00,0.043
449.50,0.041
450.00,0.038
450.50,0.039
451.00,0.039
451.50,0.040
452.00,0.040
452.50,0.040
453.00,0.041
453.50,0.042
454.00,0.043
454.50,0.044
455.00,0.039
455.50,0.038
456.00,0.037
456.50,0.044
457.00,0.041
457.50,0.041
458.00,0.043
458.50,0.039
459.00,0.041
459.50,0.041
460.00,0.043
460.50,0.040
461.00,0.043
461.50,0.042
462.00,0.037
462.50,0.039
463.00,0.036
463.50,0.038
464.00,0.036
464.50,0.037
465.00,0.039
465.50,0.039
466.00,0.039
466.50,0.043
467.00,0.046
467.50,0.045
468.00,0.043
468.50,0.043
469.00,0.041
469.50,0.041
470.00,0.043
470.50,0.041
471.00,0.043
471.50,0.042
472.00,0.039
472.50,0.041
473.00,0.041
473.50,0.040
474.00,0.038
474.50,0.039
475.00,0.039
475.50,0.038
476.00,0.038
476.50,0.036
477.00,0.037
477.50,0.039
478.00,0.040
478.50,0.042
479.00,0.041
479.50,0.039
480.00,0.041
480.50,0.039
481.00,0.041
481.50,0.042
482.00,0.039
482.50,0.039
483.00,0.042
483.50,0.044
484.00,0.048
484.50,0.042
485.00,0.041
485.50,0.041
486.00,0.039
486.50,0.046
487.00,0.040
487.50,0.042
488.00,0.037
488.50,0.042
489.00,0.038
489.50,0.039
490.00,0.036
490.50,0.037
491.00,0.042
491.50,0.042
492.00,0.040
492.50,0.042
493.00,0.039
493.50,0.040
494.00,0.042
494.50,0.039
495.00,0.042
495.50,0.041
496.00,0.043
496.50,0.042
497.00,0.039
497.50,0.039
498.00,0.044
498.50,0.041
499.00,0.043
499.50,0.041
500.00,0.045
500.50,0.045
501.00,0.042
501.50,0.042
502.00,0.040
502.50,0.041
503.00,0.042
503.50,0.043
504.00,0.042
504.50,0.040
505.00,0.042
505.50,0.043
506.00,0.043
506.50,0.046
507.00,0.041
507.50,0.037
508.00,0.044
508.50,0.043
509.00,0.039
509.50,0.038
510.00,0.039
510.50,0.037
511.00,0.038
511.50,0.036
512.00,0.033
512.50,0.037
513.00,0.043
513.50,0.043
514.00,0.042
514.50,0.041
515.00,0.041
515.50,0.037
516.00,0.043
516.50,0.038
517.00,0.041
517.50,0.044
518.00,0.043
518.50,0.042
519.00,0.043
519.50,0.043
520.00,0.042
520.50,0.040
521.00,0.043
521.50,0.041
522.00,0.039
522.50,0.040
523.00,0.038
523.50,0.039
524.00,0.040
524.50,0.037
525.00,0.044
525.50,0.040
526.00,0.037
526.50,0.041
527.00,0.045
527.50,0.038
528.00,0.039
528.50,0.038
529.00,0.039
529.50,0.036
530.00,0.039
530.50,0.038
531.00,0.037
531.50,0.037
532.00,0.037
532.50,0.041
533.00,0.040
533.50,0.038
534.00,0.039
534.50,0.045
535.00,0.041
535.50,0.041
536.00,0.041
536.50,0.041
537.00,0.043
537.50,0.040
538.00,0.037
538.50,0.038
539.00,0.039
539.50,0.042
540.00,0.039
540.50,0.039
541.00,0.038
541.50,0.042
542.00,0.041
542.50,0.038
543.00,0.040
543.50,0.037
544.00,0.037
544.50,0.039
545.00,0.035
545.50,0.039
546.00,0.036
546.50,0.039
547.00,0.042
547.50,0.042
548.00,0.037
548.50,0.040
549.00,0.043
549.50,0.038
550.00,0.041
550.50,0.040
551.00,0.045
551.50,0.044
552.00,0.042
552.50,0.043
553.00,0.043
553.50,0.039
554.00,0.044
554.50,0.043
555.00,0.039
555.50,0.045
556.00,0.040
556.50,0.042
557.00,0.038
557.50,0.038
558.00,0.041
558.50,0.040
559.00,0.038
559.50,0.040
560.00,0.039
560.50,0.037
561.00,0.041
561.50,0.041
562.00,0.041
562.50,0.037
563.00,0.037
563.50,0.038
564.00,0.040
564.50,0.042
565.00,0.044
565.50,0.042
566.00,0.039
566.50,0.043
567.00,0.043
567.50,0.043
568.00,0.040
568.50,0.039
569.00,0.042
569.50,0.042
570.00,0.043
570.50,0.044
571.00,0.037
571.50,0.042
572.00,0.044
572.50,0.040
573.00,0.035
573.50,0.038
574.00,0.038
574.50,0.042
575.00,0.040
575.50,0.039
576.00,0.038
576.50,0.037
577.00,0.042
577.50,0.042
578.00,0.040
578.50,0.039
579.00,0.036
579.50,0.039
580.00,0.039
580.50,0.038
581.00,0.040
581.50,0.039
582.00,0.042
582.50,0.040
583.00,0.041
583.50,0.041
584.00,0.041
584.50,0.040
585.00,0.040
585.50,0.038
586.00,0.042
586.50,0.044
587.00,0.044
587.50,0.042
588.00,0.036
588.50,0.037
589.00,0.036
589.50,0.040
590.00,0.042
590.50,0.042
591.00,0.037
591.50,0.041
592.00,0.040
592.50,0.033
593.00,0.037
593.50,0.039
594.00,0.042
594.50,0.039
595.00,0.040
595.50,0.043
596.00,0.040
596.50,0.041
597.00,0.043
597.50,0.041
598.00,0.039
598.50,0.040
599.00,0.040
599.50,0.041
600.00,0.037
600.50,0.041
601.00,0.041
601.50,0.040
602.00,0.041
602.50,0.037
603.00,0.043
603.50,0.043
604.00,0.042
604.50,0.039
605.00,0.040
605.50,0.039
606.00,0.037
606.50,0.038
607.00,0.039
607.50,0.043
608.00,0.043
608.50,0.041
609.00,0.041
609.50,0.043
610.00,0.042
610.50,0.042
611.00,0.042
611.50,0.038
612.00,0.042
612.50,0.042
613.00,0.048
613.50,0.043
614.00,0.041
614.50,0.039
615.00,0.038
615.50,0.038
616.00,0.039
616.50,0.042
617.00,0.034
617.50,0.041
618.00,0.041
618.50,0.039
619.00,0.041
619.50,0.040
620.00,0.045
620.50,0.046
621.00,0.042
621.50,0.042
622.00,0.039
622.50,0.040
623.00,0.038
623.50,0.039
624.00,0.035
624.50,0.039
625.00,0.037
625.50,0.038
626.00,0.040
626.50,0.035
627.00,0.044
627.50,0.039
628.00,0.041
628.50,0.043
629.00,0.042
629.50,0.039
630.00,0.041
630.50,0.041
631.00,0.041
631.50,0.044
632.00,0.038
632.50,0.037
633.00,0.040
633.50,0.044
634.00,0.043
634.50,0.042
635.00,0.044
635.50,0.039
636.00,0.039
636.50,0.038
637.00,0.039
637.50,0.036
638.00,0.038
638.50,0.036
639.00,0.038
639.50,0.040
640.00,0.036
640.50,0.039
641.00,0.038
641.50,0.035
642.00,0.039
642.50,0.039
643.00,0.037
643.50,0.037
644.00,0.040
644.50,0.043
645.00,0.040
645.50,0.038
646.00,0.039
646.50,0.038
647.00,0.042
647.50,0.040
648.00,0.037
648.50,0.039
649.00,0.037
649.50,0.037
650.00,0.040
650.50,0.040
651.00,0.038
651.50,0.041
652.00,0.040
652.50,0.040
653.00,0.037
653.50,0.035
654.00,0.038
654.50,0.042
655.00,0.040
655.50,0.041
656.00,0.040
656.50,0.041
657.00,0.041
657.50,0.040
658.00,0.038
658.50,0.045
659.00,0.042
659.50,0.040
660.00,0.050
660.50,0.044
661.00,0.041
661.50,0.039
662.00,0.035
662.50,0.035
663.00,0.038
663.50,0.039
664.00,0.040
664.50,0.041
665.00,0.037
665.50,0.037
666.00,0.037
666.50,0.045
667.00,0.041
667.50,0.044
668.00,0.043
668.50,0.042
669.00,0.038
669.50,0.037
670.00,0.040
670.50,0.036
671.00,0.042
671.50,0.044
672.00,0.038
672.50,0.039
673.00,0.042
673.50,0.042
674.00,0.037
674.50,0.046
675.00,0.045
675.50,0.040
676.00,0.039
676.50,0.041
677.00,0.039
677.50,0.038
678.00,0.037
678.50,0.042
679.00,0.035
679.50,0.038
680.00,0.040
680.50,0.034
681.00,0.034
681.50,0.038
682.00,0.042
682.50,0.036
683.00,0.037
683.50,0.036
684.00,0.040
684.50,0.037
685.00,0.042
685.50,0.035
686.00,0.038
686.50,0.039
687.00,0.039
687.50,0.036
688.00,0.040
688.50,0.040
689.00,0.036
689.50,0.033
690.00,0.039
690.50,0.043
691.00,0.041
691.50,0.043
692.00,0.041
692.50,0.046
693.00,0.042
693.50,0.046
694.00,0.043
694.50,0.045
695.00,0.041
695.50,0.041
696.00,0.041
696.50,0.039
697.00,0.036
697.50,0.042
698.00,0.036
698.50,0.046
699.00,0.042
699.50,0.045
700.00,0.047
700.50,0.040
701.00,0.043
701.50,0.040
702.00,0.043
702.50,0.044
703.00,0.040
703.50,0.038
704.00,0.043
704.50,0.044
705.00,0.045
705.50,0.044
706.00,0.040
706.50,0.047
707.00,0.045
707.50,0.046
708.00,0.053
708.50,0.046
709.00,0.047
709.50,0.047
710.00,0.046
710.50,0.041
711.00,0.040
711.50,0.040
712.00,0.041
712.50,0.036
713.00,0.049
713.50,0.044
714.00,0.040
714.50,0.045
715.00,0.047
715.50,0.053
716.00,0.043
716.50,0.046
717.00,0.045
