"Storage 214215 - RawData - C:\Documents and Settings\uvvis\Desktop\n\File_260414_214215.spc"
"Wavelength nm.","Abs."
452.50,0.509
453.00,0.500
453.50,0.497
454.00,0.482
454.50,0.478
455.00,0.467
455.50,0.463
456.00,0.456
456.50,0.451
457.00,0.442
457.50,0.433
458.00,0.427
458.50,0.424
459.00,0.413
459.50,0.409
460.00,0.412
460.50,0.402
461.00,0.402
461.50,0.395
462.00,0.390
462.50,0.390
463.00,0.388
463.50,0.385
464.00,0.386
464.50,0.386
465.00,0.387
465.50,0.380
466.00,0.384
466.50,0.381
467.00,0.381
467.50,0.377
468.00,0.380
468.50,0.379
469.00,0.376
469.50,0.380
470.00,0.381
470.50,0.382
471.00,0.382
471.50,0.381
472.00,0.375
472.50,0.377
473.00,0.375
473.50,0.377
474.00,0.370
474.50,0.377
475.00,0.370
475.50,0.366
476.00,0.364
476.50,0.360
477.00,0.356
477.50,0.350
478.00,0.347
478.50,0.349
479.00,0.340
479.50,0.340
480.00,0.331
480.50,0.326
481.00,0.323
481.50,0.321
482.00,0.313
482.50,0.309
483.00,0.303
483.50,0.299
484.00,0.292
484.50,0.296
485.00,0.288
485.50,0.284
486.00,0.267
486.50,0.263
487.00,0.263
487.50,0.264
488.00,0.259
488.50,0.255
489.00,0.255
489.50,0.247
490.00,0.246
490.50,0.245
491.00,0.235
491.50,0.240
492.00,0.239
492.50,0.236
493.00,0.233
493.50,0.228
494.00,0.228
494.50,0.229
495.00,0.230
495.50,0.231
496.00,0.229
496.50,0.230
497.00,0.227
497.50,0.225
498.00,0.224
498.50,0.223
499.00,0.225
499.50,0.223
500.00,0.221
500.50,0.221
501.00,0.220
501.50,0.220
502.00,0.217
502.50,0.218
503.00,0.218
503.50,0.214
504.00,0.215
504.50,0.210
505.00,0.208
505.50,0.210
506.00,0.206
506.50,0.208
507.00,0.211
507.50,0.206
508.00,0.202
508.50,0.200
509.00,0.196
509.50,0.194
510.00,0.195
510.50,0.188
511.00,0.186
511.50,0.181
512.00,0.178
512.50,0.175
513.00,0.171
513.50,0.170
514.00,0.163
514.50,0.160
515.00,0.155
515.50,0.150
516.00,0.149
516.50,0.148
517.00,0.147
517.50,0.145
518.00,0.141
518.50,0.135
519.00,0.139
519.50,0.133
520.00,0.133
520.50,0.132
521.00,0.135
521.50,0.136
522.00,0.133
522.50,0.126
523.00,0.130
523.50,0.132
524.00,0.131
524.50,0.130
525.00,0.129
525.50,0.131
526.00,0.132
526.50,0.136
527.00,0.138
527.50,0.141
528.00,0.142
528.50,0.141
529.00,0.147
529.50,0.146
530.00,0.148
530.50,0.157
531.00,0.157
531.50,0.160
532.00,0.165
532.50,0.162
533.00,0.164
533.50,0.168
534.00,0.165
534.50,0.167
535.00,0.169
535.50,0.167
536.00,0.173
536.50,0.164
537.00,0.167
537.50,0.165
538.00,0.166
538.50,0.162
539.00,0.162
539.50,0.154
540.00,0.155
540.50,0.154
541.00,0.147
541.50,0.146
542.00,0.142
542.50,0.139
543.00,0.135
543.50,0.131
544.00,0.129
544.50,0.122
545.00,0.122
545.50,0.115
546.00,0.112
546.50,0.114
547.00,0.113
547.50,0.112
548.00,0.105
548.50,0.101
549.00,0.107
549.50,0.105
550.00,0.104
550.50,0.096
551.00,0.102
551.50,0.101
552.00,0.098
552.50,0.094
553.00,0.096
553.50,0.096
554.00,0.096
554.50,0.092
555.00,0.091
555.50,0.091
556.00,0.091
556.50,0.095
557.00,0.092
557.50,0.093
558.00,0.091
558.50,0.090
559.00,0.088
559.50,0.092
560.00,0.093
560.50,0.090
561.00,0.092
561.50,0.091
562.00,0.088
562.50,0.088
563.00,0.083
563.50,0.083
564.00,0.086
564.50,0.083
565.00,0.083
565.50,0.076
566.00,0.078
566.50,0.076
567.00,0.076
567.50,0.075
568.00,0.072
568.50,0.072
569.00,0.073
569.50,0.077
570.00,0.071
570.50,0.073
571.00,0.068
571.50,0.067
572.00,0.063
572.50,0.062
573.00,0.064
573.50,0.064
574.00,0.062
574.50,0.060
575.00,0.062
575.50,0.060
576.00,0.059
576.50,0.058
577.00,0.057
577.50,0.053
